Rank,QB WAR,RB WAR,WR WAR,TE WAR
169.0,,-2.0031549734689262,-1.7976323869850546,
170.0,,-2.019740964786913,-1.8237104970249185,
171.0,,,-1.8415195333125283,
172.0,,,-1.8524661639315538,
173.0,,,-1.880757546548449,
174.0,,,-1.9184451319496225,
175.0,,,-1.9401408221012855,
176.0,,,-1.9541176324239131,
177.0,,,-1.9749132023445273,
178.0,,,-1.9953560199049574,
179.0,,,-2.0062485328460777,
180.0,,,-2.023231289928189,
181.0,,,-2.041136765334907,
182.0,,,-2.0608090511503185,
183.0,,,-2.0790973850944705,
184.0,,,-2.0914771150204747,
185.0,,,-2.0555619095132784,
186.0,,,-2.0745849282273743,
187.0,,,-2.098897178310485,
188.0,,,-2.1138611057485206,
189.0,,,-2.142469849852602,
190.0,,,-2.1757313883930056,
191.0,,,-2.1964046786240226,
192.0,,,-2.214419084370901,
193.0,,,-2.2834434338151546,
194.0,,,-2.306035632576265,
195.0,,,-2.346138331559652,
196.0,,,-2.2999746579119793,
197.0,,,-2.24595132446045,
198.0,,,-2.2687464692627675,
199.0,,,-2.294474352765834,
200.0,,,-2.32237323519986,
201.0,,,-2.2979561713984884,
202.0,,,-2.21230447213764,
203.0,,,-2.2377294667311878,
204.0,,,-2.269066331825502,
205.0,,,-2.3163670068729036,
206.0,,,-2.3428667505550864,
207.0,,,-2.3822103205617178,
208.0,,,-2.283360721963364,
209.0,,,-2.303457861371441,
210.0,,,-2.334309870904965,
211.0,,,-2.374250411018562,
212.0,,,-2.421436125922996,
213.0,,,-2.455622932634562,
214.0,,,-2.457702118817959,
215.0,,,-2.555300712401813,
216.0,,,-2.5557059567356943,
217.0,,,-2.315700408322578,
218.0,,,-2.59928558116515,
219.0,,,-2.624500017470072,
220.0,,,-2.644427313737622,
221.0,,,-2.7733545509195823,
