Player,Team,FPTS,FPTS High,FPTS Low,Bye,ADP Rank,POS,ADP,AVG,MODE,MAD,AVG High,AVG Low,Pos,WAR,WAR High,WAR Low,WAR MAD,Rank,Historical WAR,Pos Rank,Overall Rank,Dollar Value,Flex WAR,Flex WAR High,Flex WAR Low,Diff,Tier
Sean Tucker,TB,17.0,30.740000000000002,4.9,11,642,RB157,475.0,1.0,15.36,0.9035294117647058,1.8082352941176472,0.2882352941176471,RB,-2.772710130290558,-2.5214266204829157,-2.9862908594435056,-2.802085315734457,111.0,-0.7879932591619073,111.0RB,403.0,1500.0,-3.4957552723857015,-3.212500397899177,-3.738545288458468,72.0,15
Nick Westbrook-Ikhine,TEN,29.86,37.4,22.490000000000002,5,604,WR195,451.0,1.756470588235294,29.689999999999998,1.746470588235294,2.1999999999999997,1.3229411764705883,WR,-2.7732135365813844,-2.6342413114055594,-2.9063716892448577,-2.7763150468648474,151.0,-1.6794503478383205,151.0WR,404.0,1500.0,-3.2308746192787865,-3.0724399591573524,-3.383518419004615,47.0,15
Jordan Mims,NO,16.310000000000002,29.880000000000003,4.29,12,853,RB210,764.0,0.9594117647058825,14.760000000000005,0.8682352941176473,1.7576470588235296,0.2523529411764706,RB,-2.7850854124137308,-2.5374233237315647,-2.996863963535127,-2.8127990668809093,112.0,-0.7904043953284524,112.0RB,405.0,1500.0,-3.509771114040286,-3.230457370287513,-3.7506144466289126,359.0,15
Marcus Rosemy-Jacksaint,PHI,29.200000000000003,29.200000000000003,29.200000000000003,5,754,WR243,630.0,1.7176470588235295,29.200000000000003,1.7176470588235295,1.7176470588235295,1.7176470588235295,WR,-2.785246798044982,-2.785246798044982,-2.785246798044982,-2.785246798044982,152.5,,152.5WR,406.5,1500.0,-3.2446347614970192,-3.2446347614970192,-3.2446347614970192,223.5,15
Tejhaun Palmer,ARI,29.200000000000003,29.200000000000003,29.200000000000003,11,462,WR146,324.0,1.7176470588235295,29.200000000000003,1.7176470588235295,1.7176470588235295,1.7176470588235295,WR,-2.785246798044982,-2.785246798044982,-2.785246798044982,-2.785246798044982,152.5,,152.5WR,406.5,1500.0,-3.2446347614970192,-3.2446347614970192,-3.2446347614970192,-82.5,15
Jordan Whittington,LAR,29.160000000000004,30.119999999999997,28.1,6,277,WR86,294.3,1.715294117647059,29.26000000000002,1.7211764705882364,1.7717647058823527,1.6529411764705884,WR,-2.7859754027234764,-2.7684673223007032,-2.805254913078601,-2.7841537444178988,154.0,-1.7336644023209982,154.0WR,408.0,1500.0,-3.2454681427388774,-3.22544912248507,-3.267529080109427,-113.69999999999999,15
Brandon Johnson,PIT,29.099999999999998,29.099999999999998,29.099999999999998,9,699,WR228,541.0,1.7117647058823529,29.1,1.711764705882353,1.7117647058823529,1.7117647058823529,WR,-2.787068163115817,-2.787068163115817,-2.787068163115817,-2.787068163115817,155.0,-1.7439730807474692,155.0WR,409.0,1500.0,-3.2467180930091613,-3.2467180930091613,-3.2467180930091613,132.0,15
Nikko Remigio,KC,29.0,29.0,29.0,6,851,WR282,762.0,1.7058823529411764,29.0,1.7058823529411764,1.7058823529411764,1.7058823529411764,WR,-2.788889039381835,-2.788889039381835,-2.788889039381835,-2.788889039381835,156.0,-1.8156329844082475,156.0WR,410.0,1500.0,-3.248801019113825,-3.248801019113825,-3.248801019113825,352.0,15
Carlos Washington Jr.,ATL,15.9,15.9,15.9,12,852,RB209,763.0,0.9352941176470588,15.900000000000002,0.9352941176470589,0.9352941176470588,0.9352941176470588,RB,-2.7924276916032156,-2.7924276916032156,-2.7924276916032156,-2.7924276916032156,113.0,-0.8004285561040962,113.0RB,411.0,1500.0,-3.518089719331731,-3.518089719331731,-3.518089719331731,352.0,15
Allen Robinson II,DET,28.7,28.7,28.7,5,709,WR229,565.0,1.688235294117647,28.699999999999996,1.6882352941176468,1.688235294117647,1.688235294117647,WR,-2.794348734349868,-2.794348734349868,-2.794348734349868,-2.794348734349868,157.5,,157.5WR,412.5,1500.0,-3.2550473631256835,-3.2550473631256835,-3.2550473631256835,152.5,15
Isaiah McKenzie,NYG,28.700000000000003,28.700000000000003,28.700000000000003,11,607,WR196,476.5,1.6882352941176473,28.700000000000003,1.6882352941176473,1.6882352941176473,1.6882352941176473,WR,-2.794348734349868,-2.794348734349868,-2.794348734349868,-2.794348734349868,157.5,,157.5WR,412.5,1500.0,-3.2550473631256835,-3.2550473631256835,-3.2550473631256835,64.0,15
Alec Ingold,MIA,15.19,26.189999999999998,4.79,6,505,RB117,373.0,0.8935294117647059,14.590000000000003,0.8582352941176472,1.5405882352941176,0.2817647058823529,RB,-2.805122689985405,-2.6056559006666316,-2.988198871106474,-2.8158313848210206,114.0,-0.8096572300301678,114.0RB,414.0,1500.0,-3.5324780567506537,-3.307164731506914,-3.7407229221225715,-41.0,15
Jamison Crowder,WAS,28.040000000000003,39.269999999999996,14.850000000000001,14,712,WR231,569.0,1.6494117647058826,30.000000000000007,1.7647058823529416,2.3099999999999996,0.873529411764706,WR,-2.80634456150049,-2.5993506125735144,-3.0415692070259888,-2.770658292576572,159.0,-1.8751345517643303,159.0WR,415.0,1500.0,-3.2687764460929083,-3.032800547524586,-3.5393605765325775,154.0,15
KJ Hamler,BUF,28.0,28.0,28.0,12,600,WR193,449.0,1.6470588235294117,28.0,1.6470588235294117,1.6470588235294117,1.6470588235294117,WR,-2.807070895811253,-2.807070895811253,-2.807070895811253,-2.807070895811253,160.5,,160.5WR,416.5,1500.0,-3.2696079419437356,-3.2696079419437356,-3.2696079419437356,32.5,15
Quez Watkins,PIT,28.000000000000004,28.000000000000004,28.000000000000004,9,602,WR194,450.0,1.647058823529412,28.000000000000007,1.6470588235294121,1.647058823529412,1.647058823529412,WR,-2.807070895811253,-2.807070895811253,-2.807070895811253,-2.807070895811253,160.5,,160.5WR,416.5,1500.0,-3.2696079419437356,-3.2696079419437356,-3.2696079419437356,33.5,15
Michael Woods II,CLE,27.299999999999997,27.299999999999997,27.299999999999997,10,802,WR261,695.0,1.6058823529411763,27.299999999999997,1.6058823529411763,1.6058823529411763,1.6058823529411763,WR,-2.819769052274509,-2.819769052274509,-2.819769052274509,-2.819769052274509,162.0,-1.9222232989342056,162.0WR,418.0,1500.0,-3.284148556056783,-3.284148556056783,-3.284148556056783,277.0,15
Cody Schrader,LAR,14.100000000000001,24.700000000000003,3.5,6,828,RB205,728.0,0.8294117647058824,14.100000000000001,0.8294117647058824,1.4529411764705884,0.20588235294117646,RB,-2.8245635725473575,-2.6330210406791745,-3.010529104613249,-2.8245635725473575,115.0,-0.8544191610151715,115.0RB,419.0,1500.0,-3.5545250012073004,-3.3379807105632744,-3.766220264175172,309.0,15
Jalen Brooks,DAL,26.990000000000002,40.7,14.850000000000001,7,450,WR142,430.5,1.5876470588235296,25.419999999999995,1.4952941176470584,2.394117647058824,0.873529411764706,WR,-2.825384843449385,-2.572556707560807,-3.0415692070259888,-2.8537536035975446,163.0,-1.9410234319288069,163.0WR,420.0,1500.0,-3.29058157594216,-3.0023969599172307,-3.5393605765325775,10.5,15
Ben Skowronek,PIT,26.5,26.5,26.5,9,787,WR256,676.0,1.5588235294117647,26.5,1.5588235294117647,1.5588235294117647,1.5588235294117647,WR,-2.8342517940813865,-2.8342517940813865,-2.8342517940813865,-2.8342517940813865,164.0,-1.9666075138256456,164.0WR,421.0,1500.0,-3.3007418733069835,-3.3007418733069835,-3.3007418733069835,255.0,15
Tyler Scott,CHI,26.290000000000003,63.00000000000001,4.66,7,367,WR117,365.0,1.5464705882352943,11.209999999999994,0.659411764705882,3.705882352941177,0.2741176470588235,WR,-2.838048304943773,-2.142355371975575,-3.2173300663756184,-3.1049552716830653,165.0,-1.9720785967791747,165.0WR,422.0,1500.0,-3.3050932727987226,-2.518524111919751,-3.743295792806822,-57.0,15
Boston Scott,PIT,13.23,21.700000000000003,4.16,9,628,RB150,483.5,0.7782352941176471,13.829999999999995,0.8135294117647056,1.2764705882352942,0.2447058823529412,RB,-2.8400382819409984,-2.6877907520753563,-2.9991148224447715,-2.8293700928474737,116.0,-0.947715818162683,116.0RB,423.0,1500.0,-3.5720853075349455,-3.399747243615345,-3.753184412738775,60.5,15
Raheem Blackshear,CAR,13.219999999999999,24.900000000000002,4.859999999999999,11,422,RB98,418.0,0.7776470588235294,9.899999999999995,0.5823529411764703,1.4647058823529413,0.2858823529411764,RB,-2.8402159334829915,-2.6293541335109505,-2.9869847524238207,-2.8989208495163536,117.0,-0.9516628382127053,117.0RB,424.0,1500.0,-3.572286959768496,-3.3338496579432695,-3.7393372177263697,-6.0,15
Avery Williams,ATL,12.71,21.94,6.650000000000001,12,781,RB190,669.0,0.7476470588235294,9.54,0.5611764705882353,1.2905882352941178,0.39117647058823535,RB,-2.849269566547754,-2.683425347273081,-2.9558541779847234,-2.90525337353178,118.0,-0.9737707098289134,118.0RB,425.0,1500.0,-3.5825654766444113,-3.3948197277309067,-3.7038286296969014,244.0,15
