Year,Player,Team,Pos,PassingATT,PassingATT High,PassingATT Low,PassingCMP,PassingCMP High,PassingCMP Low,PassingYDS,PassingYDS High,PassingYDS Low,PassingTD,PassingTD High,PassingTD Low,INTS,INTS High,INTS Low,RushingATT,RushingATT High,RushingATT Low,RushingYDS,RushingYDS High,RushingYDS Low,RushingTD,RushingTD High,RushingTD Low,FL,FL High,FL Low,FPTS,FPTS High,FPTS Low,REC,REC High,REC Low,ReceivingYDS,ReceivingYDS High,ReceivingYDS Low,ReceivingTD,ReceivingTD High,ReceivingTD Low
2026,Elijah Higgins,ARI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.2,1.0,23.5,22.1,17.0,21.9,23.0,20.9,196.2,210.0,182.5,0.8,1.0,0.7
2026,Nick Vannett,LAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,22.3,16.0,16.0,12.0,12.0,12.0,103.0,103.0,103.0,2.0,2.0,2.0
2026,Connor Heyward,LV,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,22.3,23.0,23.0,14.0,14.0,14.0,103.0,103.0,103.0,2.0,2.0,2.0
2026,Nate Boerkircher,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,1.0,22.2,25.0,10.6,14.4,21.0,7.8,155.3,237.0,73.5,1.3,2.0,0.6
2026,Jeremy Ruckert,NYJ,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,22.1,24.0,12.7,19.7,27.0,12.4,145.8,196.0,95.6,1.3,2.0,0.5
2026,Jackson Hawes,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,20.1,17.0,16.4,10.6,11.1,10.0,115.1,120.0,110.2,1.4,2.0,0.9
2026,Grant Calcaterra,PHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,27.0,5.0,12.8,22.0,3.5,132.5,230.0,35.0,1.1,2.0,0.3
2026,Jake Tonges,SF,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,20.0,20.1,20.1,13.3,13.3,13.3,136.5,136.5,136.5,1.1,1.1,1.1
2026,Ben Sinnott,WAS,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,19.9,17.0,15.1,11.8,12.0,11.7,116.3,127.0,105.6,1.4,2.0,0.8
2026,Nate Adkins,DEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,19.8,22.0,10.9,11.9,16.0,7.9,88.8,109.0,68.5,1.8,3.0,0.7
2026,Mitchell Evans,CAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,19.5,19.9,11.0,15.0,15.0,14.9,138.1,143.1,133.0,1.0,1.0,0.9
2026,Drew Sample,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,18.6,21.4,10.0,15.1,17.3,13.0,123.1,146.2,100.0,1.1,1.2,1.0
2026,Will Mallory,IND,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,18.6,11.0,11.0,11.0,11.0,11.0,126.0,126.0,126.0,1.0,1.0,1.0
2026,Jack Endries,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,18.3,11.0,11.0,13.0,13.0,13.0,123.0,123.0,123.0,1.0,1.0,1.0
2026,Foster Moreau,HOU,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,18.3,17.0,11.4,9.3,11.0,7.7,105.7,132.0,79.4,1.3,2.0,0.6
2026,Cade Stover,HOU,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,17.9,19.3,12.0,15.3,15.5,15.0,128.1,134.3,122.0,0.9,1.0,0.7
2026,Hayden Rucci,SF,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,17.8,10.0,10.0,12.0,12.0,12.0,118.0,118.0,118.0,1.0,1.0,1.0
2026,Luke Schoonmaker,DAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,17.8,16.3,11.0,13.2,15.0,11.5,121.7,133.0,110.4,0.9,1.0,0.9
2026,Zaire Mitchell-Paden,NO,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.7,10.0,10.0,11.0,11.0,11.0,107.0,107.0,107.0,1.0,1.0,1.0
2026,Charlie Woerner,ATL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.3,21.0,4.3,14.5,25.0,3.9,127.4,222.0,32.9,0.6,1.0,0.2
2026,Tanner Hudson,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,16.1,16.2,16.2,13.1,13.1,13.1,110.2,110.2,110.2,0.9,0.9,0.9
2026,Mo Alie-Cox,IND,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,16.1,16.3,16.3,10.9,10.9,10.9,110.7,110.7,110.7,0.9,0.9,0.9
2026,Thomas Fidone II,NYG,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.1,10.0,10.0,10.0,10.0,10.0,101.0,101.0,101.0,1.0,1.0,1.0
2026,Cam Grandy,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.0,10.0,10.0,13.0,13.0,13.0,100.0,100.0,100.0,1.0,1.0,1.0
2026,Jaren Kanak,TEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.6,10.0,10.0,10.0,10.0,10.0,96.0,96.0,96.0,1.0,1.0,1.0
2026,Jared Wiley,KC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.5,10.0,10.0,11.0,11.0,11.0,95.0,95.0,95.0,1.0,1.0,1.0
2026,Drake Dabney,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.4,10.0,10.0,9.0,9.0,9.0,94.0,94.0,94.0,1.0,1.0,1.0
2026,Josh Whyle,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.6,10.0,10.0,9.0,9.0,9.0,86.0,86.0,86.0,1.0,1.0,1.0
2026,Devin Culp,TB,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.5,16.0,5.4,7.3,11.0,3.6,76.2,118.0,34.4,1.2,2.0,0.3
2026,Durham Smythe,BAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,13.7,13.8,13.8,9.8,9.8,9.8,94.1,94.1,94.1,0.7,0.7,0.7
2026,Max Klare,LAR,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.3,11.0,5.9,8.0,12.0,4.0,82.6,127.0,38.2,0.7,1.0,0.4
2026,Oscar Delp,NO,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.3,10.0,5.0,7.5,11.0,3.9,75.7,115.0,36.5,0.6,1.0,0.2
2026,Sam Roush,CHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.9,10.0,5.1,6.8,10.0,3.6,70.9,108.0,33.8,0.6,1.0,0.3
2026,Payne Durham,TB,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,10.8,10.9,10.9,7.2,7.2,7.2,70.8,70.8,70.8,0.6,0.6,0.6
2026,Josh Cuevas,BAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.5,10.0,5.3,5.7,8.0,3.3,66.4,97.0,35.8,0.6,1.0,0.3
2026,Hunter Long,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.5,16.0,0.0,5.0,10.0,0.0,44.5,89.0,0.0,1.0,2.0,0.0
2026,Lucas Krull,DEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,10.0,5.1,8.0,12.0,3.9,62.2,89.0,35.4,0.6,1.0,0.3
2026,Tip Reiman,ARI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.8,10.0,4.6,7.9,12.0,3.8,62.3,90.0,34.5,0.6,1.0,0.2
2026,Chris Manhertz,NYG,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.4,10.0,2.3,5.4,9.0,1.8,50.7,85.0,16.3,0.6,1.0,0.1
2026,Blake Whiteheart,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,8.2,8.3,8.3,7.1,7.1,7.1,62.9,62.9,62.9,0.3,0.3,0.3
2026,Jack Stoll,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.8,10.0,0.0,5.5,11.0,0.0,47.5,95.0,0.0,0.5,1.0,0.0
2026,Cole Turner,MIA,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.4,10.0,0.0,4.5,9.0,0.0,43.5,87.0,0.0,0.5,1.0,0.0
2026,Luke Farrell,SF,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.9,5.9,5.9,4.3,4.3,4.3,41.2,41.2,41.2,0.3,0.3,0.3
2026,Brevyn Spann-Ford,DAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.6,5.6,5.6,3.9,3.9,3.9,36.8,36.8,36.8,0.3,0.3,0.3
2026,CJ Dippre,NE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.3,5.3,5.3,3.9,3.9,3.9,37.3,37.3,37.3,0.3,0.3,0.3
2026,Tanner Koziol,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.3,5.3,5.3,3.9,3.9,3.9,36.6,36.6,36.6,0.3,0.3,0.3
2026,Tyler Conklin,DET,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.2,5.3,5.3,3.7,3.7,3.7,38.0,38.0,38.0,0.3,0.3,0.3
2026,Eric Saubert,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.2,5.2,5.2,3.4,3.4,3.4,34.4,34.4,34.4,0.3,0.3,0.3
2026,Drew Ogletree,IND,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,5.0,3.7,3.7,3.7,35.3,35.3,35.3,0.3,0.3,0.3
2026,Ian Thomas,LV,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.4,4.5,4.5,3.8,3.8,3.8,35.9,35.9,35.9,0.2,0.2,0.2
2026,Joe Royer,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.3,4.4,4.4,3.8,3.8,3.8,33.6,33.6,33.6,0.2,0.2,0.2
2026,Riley Nowakowski,PIT,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.8,3.8,3.8,4.3,4.3,4.3,29.0,29.0,29.0,0.2,0.2,0.2
2026,Johnny Mundt,PHI,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Quintin Morris,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Jelani Woods,NYJ,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Julian Hill,NE,TE,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
