Rank,QB WAR,RB WAR,WR WAR,TE WAR
171.0,,,-1.5283676607270311,
172.0,,,-1.5380974919955617,
173.0,,,-1.554888173905829,
174.0,,,-1.580891237100579,
175.0,,,-1.6048911332405762,
176.0,,,-1.623285170143498,
177.0,,,-1.636118864731608,
178.0,,,-1.6560125043021103,
179.0,,,-1.6683448498273266,
180.0,,,-1.675425536244108,
181.0,,,-1.6905768662097735,
182.0,,,-1.699778891618261,
183.0,,,-1.723048700049116,
184.0,,,-1.7354698808658025,
185.0,,,-1.7066113807655103,
186.0,,,-1.7254786629647119,
187.0,,,-1.7507584636501132,
188.0,,,-1.7662782627926865,
189.0,,,-1.7981769686604083,
190.0,,,-1.8190545524633086,
191.0,,,-1.8365256921731283,
192.0,,,-1.8683529387925573,
193.0,,,-1.9025927787418426,
194.0,,,-1.9398982945582246,
195.0,,,-1.8843341945987522,
196.0,,,-1.9261430619623485,
197.0,,,-1.873637178393173,
198.0,,,-1.8865818026760732,
199.0,,,-1.860471395364219,
200.0,,,-1.8816053833151758,
201.0,,,-1.8336245467376293,
202.0,,,-1.8715008245704925,
203.0,,,-1.9121368304473798,
204.0,,,-1.9509663000064106,
205.0,,,-1.979060322703915,
206.0,,,-1.9968149012936869,
207.0,,,-1.920930310635736,
208.0,,,-1.9777131988943444,
209.0,,,-2.006127617479003,
210.0,,,-2.050318255821232,
211.0,,,-2.092004827835888,
212.0,,,-2.0520600999524694,
213.0,,,-2.0717645574758934,
214.0,,,-2.06143849488583,
215.0,,,-2.1849253606552614,
216.0,,,-2.1336676937494596,
217.0,,,-2.153141886470231,
218.0,,,-2.164867278874937,
219.0,,,-2.2739490453294846,
